customer_id,age,state,employment_type,segment,monthly_income,credit_score,years_with_bank,existing_loans,onboarding_year
CUST000394,40,Karnataka,Business Owner,Mass,167048,634,6,0,2022
CUST000395,49,Karnataka,Business Owner,SME,127952,804,6,1,2014
CUST000396,47,Gujarat,Salaried,Retail,148353,655,11,4,2017
CUST000397,58,Gujarat,Business Owner,SME,147882,766,6,1,2018
CUST000398,47,Maharashtra,Salaried,Premium,131255,735,19,0,2019
CUST000399,44,Tamil Nadu,Salaried,Retail,64801,610,9,2,2020
CUST000400,30,UP,Salaried,Premium,239081,576,5,1,2005
CUST000401,33,Rajasthan,Freelancer,SME,39455,614,18,3,2022
CUST000402,22,Karnataka,Self-Employed,Retail,178215,760,17,4,2016
CUST000403,22,Gujarat,Self-Employed,Corporate,129035,751,2,1,2015
CUST000404,55,Gujarat,Self-Employed,Retail,94010,753,4,0,2013
CUST000405,53,West Bengal,Salaried,Retail,126339,647,10,3,2013
CUST000406,46,Rajasthan,Salaried,Retail,206845,816,11,0,2012
CUST000407,61,UP,Salaried,SME,90577,676,4,4,2009
CUST000408,22,West Bengal,Salaried,Retail,172936,553,13,3,2015
CUST000409,37,Delhi,Self-Employed,Retail,72040,737,19,2,2022
CUST000410,60,Rajasthan,Self-Employed,SME,100423,641,5,4,2016
CUST000411,26,Rajasthan,Salaried,Retail,80967,761,12,1,2020
CUST000412,43,Delhi,Salaried,SME,110094,759,3,2,2012
CUST000413,50,Telangana,Salaried,Corporate,220334,655,16,0,2023
CUST000414,24,Punjab,Self-Employed,Premium,237055,512,7,2,2009
CUST000415,33,Maharashtra,Business Owner,Corporate,160718,603,2,2,2016
CUST000416,47,West Bengal,Self-Employed,Corporate,73479,864,18,0,2006
CUST000417,37,Punjab,Self-Employed,Corporate,122508,716,16,4,2006
CUST000418,58,Delhi,Salaried,Retail,245137,799,19,4,2010
CUST000419,43,Gujarat,Business Owner,SME,133806,624,6,0,2006
CUST000420,50,West Bengal,Business Owner,SME,17993,692,6,2,2018
CUST000421,35,Punjab,Salaried,Corporate,56141,649,0,2,2023
CUST000422,49,UP,Self-Employed,Retail,200340,703,11,4,2009
CUST000423,26,Maharashtra,Freelancer,Corporate,201796,655,3,2,2007
CUST000424,51,UP,Salaried,Retail,150494,660,4,4,2009
CUST000425,26,Gujarat,Freelancer,Corporate,245134,703,2,4,2021
CUST000426,33,Telangana,Salaried,Retail,164141,780,9,3,2022
CUST000427,37,Rajasthan,Self-Employed,Retail,107048,653,11,0,2022
CUST000428,47,Delhi,Salaried,Mass,25316,730,5,1,2006
CUST000429,47,West Bengal,Salaried,Corporate,228349,756,3,2,2006
CUST000430,42,Tamil Nadu,Freelancer,Premium,97095,623,7,2,2020
CUST000431,60,UP,Salaried,Retail,171877,666,12,3,2023
CUST000432,57,Telangana,Salaried,Mass,232798,672,0,1,2018
CUST000433,54,West Bengal,Self-Employed,Corporate,109769,866,3,2,2019
CUST000434,51,Telangana,Government,SME,39575,574,7,1,2014
CUST000435,58,Rajasthan,Salaried,Retail,104682,612,19,1,2006
CUST000436,44,Telangana,Salaried,Retail,48978,719,19,3,2010
CUST000437,31,West Bengal,Salaried,Corporate,145726,492,7,0,2023
CUST000438,26,Rajasthan,Business Owner,Corporate,65118,696,19,4,2013
CUST000439,57,Maharashtra,Salaried,Retail,54867,599,15,3,2007
CUST000440,55,Punjab,Salaried,SME,34930,669,7,3,2020
CUST000441,52,Tamil Nadu,Salaried,Corporate,247208,749,18,1,2011
CUST000442,31,Telangana,Salaried,Retail,163845,798,10,4,2013
CUST000443,40,Maharashtra,Salaried,Corporate,205282,560,19,3,2012
CUST000444,53,Tamil Nadu,Freelancer,SME,198944,691,16,0,2017
CUST000445,22,Telangana,Business Owner,Retail,224702,637,0,2,2006
CUST000446,26,West Bengal,Government,Retail,215002,633,15,2,2008
CUST000447,25,Telangana,Salaried,SME,59919,627,5,2,2016
CUST000448,37,Tamil Nadu,Salaried,SME,22847,788,7,2,2010
CUST000449,45,West Bengal,Salaried,Retail,243849,546,4,3,2013
CUST000450,37,Punjab,Salaried,Retail,144155,564,7,0,2014
CUST000451,23,Delhi,Freelancer,Premium,106756,684,1,0,2019
CUST000452,49,Telangana,Government,SME,114983,680,3,1,2008
CUST000453,53,Gujarat,Business Owner,Retail,158418,856,15,0,2022
CUST000454,48,Delhi,Salaried,Corporate,228204,696,0,0,2006
CUST000455,41,UP,Self-Employed,Retail,35760,724,8,2,2008
CUST000456,45,West Bengal,Self-Employed,Retail,16412,723,8,2,2007
CUST000457,33,Karnataka,Business Owner,Retail,38936,496,4,0,2013
CUST000458,56,West Bengal,Self-Employed,Retail,24981,585,2,0,2005
CUST000459,54,Telangana,Salaried,Retail,39301,717,8,2,2019
CUST000460,54,West Bengal,Salaried,Mass,107900,630,0,1,2013
CUST000461,64,Tamil Nadu,Business Owner,Retail,55941,580,16,2,2006
CUST000462,58,Punjab,Self-Employed,SME,138027,717,17,0,2009
CUST000463,33,Rajasthan,Self-Employed,Retail,193314,900,12,1,2021
CUST000464,24,Rajasthan,Government,SME,73720,667,3,0,2014
CUST000465,22,West Bengal,Salaried,SME,180987,691,3,0,2017
CUST000466,54,West Bengal,Salaried,SME,241079,568,16,1,2018
CUST000467,61,Punjab,Salaried,Retail,225130,668,2,1,2008
CUST000468,31,Rajasthan,Salaried,Premium,159806,635,9,1,2007
CUST000469,64,Maharashtra,Salaried,Retail,155460,634,15,0,2019
CUST000470,50,Telangana,Salaried,Premium,202832,608,8,0,2012
CUST000471,34,Delhi,Salaried,SME,183785,617,19,1,2012
CUST000472,33,Maharashtra,Salaried,Corporate,94651,788,16,2,2017
CUST000473,52,Punjab,Salaried,Retail,129601,651,3,0,2006
CUST000474,23,West Bengal,Salaried,SME,186863,729,11,4,2015
CUST000475,56,Telangana,Freelancer,SME,247063,770,8,3,2021
CUST000476,44,Gujarat,Government,Retail,111863,644,15,0,2016
CUST000477,38,Gujarat,Self-Employed,Retail,182688,633,16,4,2020
CUST000478,47,UP,Business Owner,Retail,21772,684,11,0,2016
CUST000479,29,UP,Self-Employed,Retail,209094,743,16,3,2005
CUST000480,50,Telangana,Business Owner,SME,210583,819,13,3,2011
CUST000481,47,Karnataka,Self-Employed,Retail,144965,675,6,2,2010
CUST000482,31,West Bengal,Salaried,Premium,170884,538,19,0,2021
CUST000483,47,Tamil Nadu,Freelancer,Mass,73358,681,17,1,2005
CUST000484,55,Gujarat,Salaried,Retail,97746,662,2,2,2022
CUST000485,62,West Bengal,Salaried,Retail,91041,732,14,3,2021
CUST000486,28,West Bengal,Self-Employed,Mass,152089,563,5,0,2019
CUST000487,25,Punjab,Government,Retail,125889,583,8,3,2005
CUST000488,32,Rajasthan,Salaried,Retail,65022,621,2,3,2015
CUST000489,50,Maharashtra,Self-Employed,Corporate,130817,717,15,1,2019
CUST000490,57,Gujarat,Salaried,Corporate,120862,764,9,2,2020
CUST000491,46,UP,Freelancer,Corporate,103448,659,11,3,2012
CUST000492,42,West Bengal,Self-Employed,Retail,123680,755,5,2,2007
CUST000493,57,Delhi,Salaried,Retail,27457,828,1,3,2013
CUST000494,31,Maharashtra,Self-Employed,Retail,215985,725,13,1,2013
CUST000495,58,Rajasthan,Salaried,Retail,112486,630,18,1,2019
CUST000496,30,UP,Salaried,SME,206212,665,9,2,2008
CUST000497,45,Punjab,Business Owner,Corporate,185619,573,18,0,2012
CUST000498,56,Gujarat,Self-Employed,Retail,168400,605,1,3,2019
CUST000499,56,Telangana,Salaried,SME,40365,675,18,3,2010
CUST000500,57,Delhi,Salaried,Retail,244634,579,6,0,2014
CUST000501,39,Gujarat,Business Owner,Mass,196741,610,17,4,2006
CUST000502,60,Tamil Nadu,Self-Employed,Corporate,26146,575,7,3,2023
CUST000503,53,Rajasthan,Salaried,SME,220623,635,14,4,2014
CUST000504,45,Rajasthan,Salaried,Corporate,39306,645,4,4,2013
CUST000505,44,Gujarat,Salaried,Retail,167699,820,7,3,2022
CUST000506,53,Rajasthan,Business Owner,Mass,28909,528,1,2,2009
CUST000507,58,Telangana,Government,Retail,32597,712,5,0,2008
CUST000508,33,Punjab,Salaried,Retail,97087,701,4,4,2017
CUST000509,34,Telangana,Business Owner,Mass,154725,811,12,2,2009
CUST000510,44,Tamil Nadu,Self-Employed,Retail,97412,555,15,4,2020
CUST000511,46,Punjab,Self-Employed,Premium,181799,851,5,2,2005
CUST000512,56,Karnataka,Government,Retail,131731,658,11,0,2011
CUST000513,62,UP,Salaried,Retail,81913,656,13,4,2015
CUST000514,51,Gujarat,Salaried,Mass,80143,690,3,3,2019
CUST000515,38,Punjab,Freelancer,Mass,111772,613,18,2,2021
CUST000516,41,Punjab,Salaried,Mass,246476,592,7,0,2017
CUST000517,46,Tamil Nadu,Business Owner,Retail,61663,545,17,4,2015
CUST000518,43,Telangana,Self-Employed,SME,213465,739,15,1,2015
CUST000519,34,Tamil Nadu,Salaried,Retail,105226,900,10,1,2007
CUST000520,40,Telangana,Salaried,Corporate,113408,630,2,1,2011
CUST000521,57,Punjab,Salaried,Corporate,125075,688,0,2,2016
CUST000522,33,Rajasthan,Business Owner,Mass,68292,708,11,1,2014
CUST000523,62,Rajasthan,Salaried,Premium,234325,596,14,2,2013
CUST000524,40,Telangana,Self-Employed,Retail,57856,796,10,0,2011
CUST000525,33,Maharashtra,Salaried,SME,102016,583,2,3,2006
CUST000526,30,Maharashtra,Business Owner,Retail,207114,662,9,2,2016
CUST000527,28,Karnataka,Freelancer,Retail,129672,626,18,1,2008
CUST000528,49,Delhi,Self-Employed,Retail,149511,659,2,2,2008
CUST000529,35,Maharashtra,Government,Retail,229614,804,6,1,2006
CUST000530,52,Maharashtra,Salaried,Corporate,65752,611,3,1,2011
CUST000531,40,Telangana,Salaried,Retail,160993,734,0,0,2015
CUST000532,37,West Bengal,Salaried,Retail,77853,838,2,3,2012
CUST000533,26,Rajasthan,Salaried,Retail,104154,797,0,2,2015
CUST000534,56,Karnataka,Salaried,Retail,58986,672,4,1,2010
CUST000535,33,Maharashtra,Freelancer,SME,19892,801,17,1,2021
CUST000536,46,Gujarat,Business Owner,Corporate,94694,553,14,0,2021
CUST000537,42,Rajasthan,Self-Employed,Corporate,185491,765,1,2,2009
CUST000538,57,Tamil Nadu,Business Owner,Mass,18670,710,17,2,2016
CUST000539,44,Delhi,Salaried,Premium,176584,534,2,1,2017
CUST000540,37,UP,Salaried,SME,165023,700,13,2,2007
CUST000541,60,UP,Self-Employed,Retail,205808,678,6,1,2018
CUST000542,63,Karnataka,Salaried,Corporate,112269,573,2,1,2014
CUST000543,60,West Bengal,Self-Employed,SME,129647,685,9,3,2018
CUST000544,35,Maharashtra,Salaried,SME,22013,706,0,0,2015
CUST000545,52,Rajasthan,Self-Employed,Retail,167627,776,12,3,2006
CUST000546,26,Rajasthan,Business Owner,Retail,218901,774,7,3,2010
CUST000547,56,Karnataka,Self-Employed,Retail,155043,823,4,0,2022
CUST000548,44,Gujarat,Salaried,Premium,61720,748,11,0,2017
CUST000549,50,Tamil Nadu,Salaried,Retail,166043,656,9,3,2022
CUST000550,64,West Bengal,Salaried,Corporate,110078,528,2,1,2006
CUST000551,32,West Bengal,Self-Employed,Corporate,225141,600,7,2,2020
CUST000552,39,Rajasthan,Salaried,Retail,243471,689,18,2,2009
CUST000553,33,Gujarat,Business Owner,SME,34643,697,17,0,2013
CUST000554,30,Gujarat,Salaried,Corporate,175938,720,4,4,2015
CUST000555,31,Rajasthan,Self-Employed,Retail,84728,792,18,2,2012
CUST000556,38,Gujarat,Salaried,Retail,96579,667,6,4,2008
CUST000557,59,Maharashtra,Salaried,Corporate,79413,734,11,2,2011
CUST000558,28,Karnataka,Government,Retail,79423,829,4,0,2017
CUST000559,34,Delhi,Business Owner,Retail,39844,682,9,0,2011
CUST000560,61,Punjab,Salaried,SME,107573,654,11,2,2016
CUST000561,63,Gujarat,Self-Employed,Premium,204689,653,0,0,2011
CUST000562,30,Rajasthan,Business Owner,Retail,72234,670,6,1,2020
CUST000563,48,UP,Self-Employed,Retail,91563,761,8,1,2021
CUST000564,23,UP,Salaried,Retail,70461,615,18,3,2015
CUST000565,26,Maharashtra,Freelancer,SME,125782,675,19,1,2019
CUST000566,50,Maharashtra,Business Owner,SME,80908,705,8,3,2023
CUST000567,58,Maharashtra,Self-Employed,Retail,235995,662,18,0,2012
CUST000568,59,Maharashtra,Salaried,Premium,20237,637,14,4,2005
CUST000569,40,UP,Salaried,SME,168622,634,3,2,2019
CUST000570,29,Maharashtra,Self-Employed,SME,78704,618,16,3,2016
CUST000571,22,West Bengal,Freelancer,Retail,105494,646,14,3,2012
CUST000572,43,Telangana,Self-Employed,SME,143138,691,9,2,2013
CUST000573,38,UP,Salaried,Corporate,25270,587,11,2,2015
CUST000574,28,UP,Salaried,SME,26211,465,12,0,2019
CUST000575,46,Tamil Nadu,Self-Employed,SME,101568,682,14,2,2023
CUST000576,25,UP,Salaried,Retail,119673,795,14,3,2016
CUST000577,57,Telangana,Self-Employed,SME,103632,709,10,1,2010
CUST000578,27,Gujarat,Business Owner,SME,41141,579,17,0,2008
CUST000579,52,UP,Business Owner,SME,157443,686,8,4,2020
CUST000580,40,West Bengal,Freelancer,Retail,89959,529,14,0,2005
CUST000581,60,UP,Self-Employed,Corporate,155639,598,4,3,2020
CUST000582,48,Gujarat,Freelancer,Premium,143495,605,0,0,2023
CUST000583,31,Tamil Nadu,Self-Employed,Retail,26619,683,13,0,2011
CUST000584,47,Punjab,Business Owner,Premium,31977,812,16,2,2005
CUST000585,40,Karnataka,Self-Employed,Corporate,170271,648,4,1,2021
CUST000586,60,Gujarat,Freelancer,SME,136822,811,2,1,2016
CUST000587,24,UP,Salaried,Retail,151099,707,16,4,2011
CUST000588,34,Karnataka,Business Owner,SME,115556,510,19,4,2015
CUST000589,49,Maharashtra,Salaried,SME,241769,681,15,3,2022
CUST000590,41,Delhi,Salaried,Retail,240853,723,18,4,2021
CUST000591,49,Punjab,Salaried,Premium,157242,723,4,2,2014
CUST000592,29,Gujarat,Salaried,Retail,38928,676,19,4,2023
CUST000593,62,Karnataka,Self-Employed,SME,56114,582,3,2,2013
CUST000594,60,Telangana,Self-Employed,SME,219677,522,0,4,2012
CUST000595,22,Rajasthan,Salaried,Premium,18833,752,19,2,2006
CUST000596,24,Telangana,Self-Employed,SME,54487,796,9,0,2022
CUST000597,34,Punjab,Government,Retail,123028,812,19,3,2017
CUST000598,49,UP,Business Owner,Corporate,139617,698,8,4,2008
CUST000599,46,Telangana,Salaried,Corporate,135484,731,19,4,2020
CUST000600,54,Gujarat,Self-Employed,Mass,234950,766,12,1,2007
CUST000601,59,Tamil Nadu,Salaried,Corporate,223966,653,9,0,2020
CUST000602,27,Delhi,Salaried,Retail,184039,535,5,3,2011
CUST000603,53,Telangana,Self-Employed,Premium,206553,624,6,1,2005
CUST000604,42,Delhi,Government,SME,32450,790,17,4,2020
CUST000605,37,Gujarat,Business Owner,Retail,99536,828,14,4,2009
CUST000606,42,Maharashtra,Business Owner,Mass,138113,603,13,0,2022
CUST000607,32,Karnataka,Self-Employed,Corporate,168006,700,8,2,2015
CUST000608,58,Punjab,Self-Employed,Premium,239089,672,18,0,2021
CUST000609,57,Gujarat,Government,Retail,227569,745,13,2,2006
CUST000610,56,West Bengal,Salaried,Corporate,61967,502,3,2,2006
CUST000611,40,Rajasthan,Salaried,SME,242857,672,18,1,2016
CUST000612,41,West Bengal,Salaried,Retail,213117,657,12,3,2020
CUST000613,39,West Bengal,Salaried,Retail,23595,629,19,1,2010
CUST000614,62,Delhi,Salaried,Retail,132746,747,18,1,2007
CUST000615,35,Telangana,Salaried,SME,29530,679,0,3,2008
CUST000616,36,Gujarat,Government,Corporate,32277,696,12,2,2008
CUST000617,52,UP,Self-Employed,SME,56528,624,6,4,2013
CUST000618,22,Punjab,Business Owner,Retail,197627,600,0,1,2018
CUST000619,24,Tamil Nadu,Business Owner,Retail,166399,602,9,2,2011
CUST000620,37,West Bengal,Freelancer,Mass,202520,637,18,2,2023
CUST000621,44,Rajasthan,Business Owner,Corporate,201697,548,8,2,2018
CUST000622,32,Telangana,Salaried,Mass,135939,695,6,0,2011
CUST000623,33,Karnataka,Salaried,Mass,147446,720,2,1,2023
CUST000624,31,Gujarat,Government,Premium,38507,704,11,2,2005
CUST000625,53,Maharashtra,Self-Employed,Retail,77903,667,18,3,2010
CUST000626,37,Rajasthan,Salaried,SME,163487,646,0,3,2011
CUST000627,29,Delhi,Salaried,Retail,146887,727,15,4,2022
CUST000628,59,Punjab,Government,Premium,238417,650,8,0,2018
CUST000629,33,West Bengal,Government,Premium,70924,669,17,4,2023
CUST000630,45,UP,Salaried,Retail,48471,742,7,1,2018
CUST000631,49,Maharashtra,Freelancer,Corporate,67294,710,12,3,2005
CUST000632,29,Tamil Nadu,Self-Employed,Mass,58960,677,3,1,2008
CUST000633,49,West Bengal,Self-Employed,Retail,125002,546,2,0,2010
CUST000634,57,UP,Salaried,Retail,102266,461,18,2,2023
CUST000635,47,Delhi,Freelancer,Retail,81026,718,7,3,2019
CUST000636,29,Delhi,Self-Employed,Corporate,105663,719,16,0,2011
CUST000637,49,Telangana,Salaried,Premium,63211,718,9,4,2005
CUST000638,49,Karnataka,Salaried,Retail,234906,613,7,2,2013
CUST000639,58,Tamil Nadu,Salaried,Mass,25942,795,16,2,2006
CUST000640,62,Karnataka,Salaried,Retail,116433,740,19,3,2019
CUST000641,57,Maharashtra,Salaried,SME,147472,707,0,1,2009
CUST000642,48,Telangana,Self-Employed,Mass,139521,682,13,0,2011
CUST000643,38,Delhi,Salaried,Mass,74915,569,3,3,2006
CUST000644,30,Delhi,Freelancer,Retail,180481,822,3,0,2012
CUST000645,54,West Bengal,Salaried,Mass,20639,660,14,3,2005
CUST000646,41,Gujarat,Business Owner,Retail,75332,496,15,2,2012
CUST000647,34,Rajasthan,Business Owner,Retail,191853,568,17,4,2014
CUST000648,49,Delhi,Salaried,Corporate,47979,663,3,1,2018
CUST000649,50,Punjab,Salaried,Retail,43558,572,17,4,2023
CUST000650,34,Rajasthan,Self-Employed,SME,161224,640,8,0,2021
CUST000651,56,West Bengal,Government,Premium,102710,610,0,4,2013
CUST000652,27,Punjab,Salaried,SME,217029,749,15,3,2011
CUST000653,39,Rajasthan,Salaried,Retail,29557,756,12,4,2018
CUST000654,26,Karnataka,Government,Premium,74550,744,4,2,2005
CUST000655,46,Rajasthan,Freelancer,Retail,72363,682,19,1,2008
CUST000656,23,Telangana,Self-Employed,Premium,27929,818,4,4,2012
CUST000657,31,Delhi,Self-Employed,Mass,207773,774,8,3,2007
CUST000658,51,Telangana,Salaried,Corporate,43031,792,14,3,2007
CUST000659,26,Gujarat,Salaried,Retail,44773,622,9,4,2016
CUST000660,54,Karnataka,Salaried,Corporate,172664,693,4,2,2010
CUST000661,22,Maharashtra,Salaried,Retail,42992,643,19,2,2017
CUST000662,39,West Bengal,Self-Employed,Retail,139005,725,12,3,2014
CUST000663,53,Delhi,Salaried,Corporate,48828,604,11,3,2012
CUST000664,32,Maharashtra,Salaried,Retail,126835,632,16,4,2018
CUST000665,42,Maharashtra,Business Owner,Retail,240762,780,16,0,2009
CUST000666,47,West Bengal,Salaried,Retail,216337,704,0,3,2017
CUST000667,46,Maharashtra,Business Owner,Corporate,230238,650,4,4,2006
CUST000668,43,UP,Salaried,SME,82386,670,7,1,2013
CUST000669,48,Telangana,Salaried,Retail,201817,752,4,0,2018
CUST000670,34,Tamil Nadu,Salaried,Retail,104407,651,13,2,2015
CUST000671,54,Tamil Nadu,Salaried,Mass,127400,722,11,4,2014
CUST000672,55,Gujarat,Salaried,Mass,104050,886,13,4,2023
CUST000673,62,Delhi,Salaried,Retail,215830,697,7,4,2019
CUST000674,56,Gujarat,Salaried,Retail,110919,578,16,3,2007
CUST000675,22,Delhi,Salaried,Retail,225753,762,0,3,2022
CUST000676,42,Tamil Nadu,Salaried,Retail,170635,639,3,0,2017
CUST000677,27,Punjab,Self-Employed,SME,134283,531,5,4,2021
CUST000678,49,Gujarat,Self-Employed,SME,172391,458,10,1,2014
CUST000679,38,Telangana,Salaried,SME,93495,703,19,1,2012
CUST000680,26,Telangana,Salaried,Retail,208809,778,19,2,2012
CUST000681,52,UP,Salaried,Mass,248533,725,5,4,2021
CUST000682,26,Tamil Nadu,Business Owner,SME,88743,753,10,1,2021
CUST000683,59,Gujarat,Self-Employed,Retail,131467,741,5,2,2023
CUST000684,24,Telangana,Salaried,Corporate,121372,694,9,0,2009
CUST000685,44,Tamil Nadu,Government,SME,24136,743,11,4,2019
CUST000686,58,Telangana,Government,Retail,83287,743,6,4,2007
CUST000687,58,Delhi,Salaried,Corporate,94405,702,15,3,2009
CUST000688,31,West Bengal,Salaried,Retail,60353,772,6,0,2010
CUST000689,31,Karnataka,Salaried,Corporate,52878,747,7,4,2012
CUST000690,40,Punjab,Business Owner,Retail,125679,715,19,0,2015
CUST000691,38,Tamil Nadu,Salaried,Mass,154341,595,16,1,2023
CUST000692,42,UP,Salaried,SME,35067,590,17,1,2009
CUST000693,35,Gujarat,Freelancer,Retail,234776,593,19,1,2010
CUST000694,30,UP,Self-Employed,Premium,97521,771,13,2,2014
CUST000695,22,Punjab,Self-Employed,Premium,91825,776,12,2,2021
CUST000696,34,Punjab,Business Owner,Corporate,37339,657,2,1,2019
CUST000697,25,Punjab,Business Owner,SME,131825,724,1,3,2014
CUST000698,22,Punjab,Salaried,Retail,243483,660,2,1,2016
CUST000699,61,Telangana,Self-Employed,SME,18423,590,10,3,2021
CUST000700,53,Rajasthan,Self-Employed,Premium,144636,722,0,1,2006
CUST000701,55,Gujarat,Salaried,SME,194407,620,15,1,2017
CUST000702,49,Gujarat,Salaried,Retail,147775,557,6,2,2023
CUST000703,52,Karnataka,Salaried,Mass,48875,692,3,1,2011
CUST000704,29,West Bengal,Freelancer,Corporate,241384,760,5,0,2020
CUST000705,60,Delhi,Freelancer,Mass,63816,690,5,1,2019
CUST000706,47,Karnataka,Business Owner,Retail,210283,653,9,1,2012
CUST000707,55,Delhi,Government,Retail,38135,648,15,0,2006
CUST000708,24,Rajasthan,Salaried,Retail,144151,654,6,2,2013
CUST000709,33,Tamil Nadu,Salaried,Retail,49159,780,6,3,2016
CUST000710,22,Punjab,Salaried,Retail,133697,636,14,1,2022
CUST000711,26,Rajasthan,Self-Employed,Retail,243618,675,16,2,2009
CUST000712,51,Rajasthan,Freelancer,SME,154837,594,12,1,2014
CUST000713,51,Rajasthan,Salaried,Premium,244724,599,9,3,2022
CUST000714,38,Rajasthan,Salaried,Retail,180814,647,6,3,2022
CUST000715,44,Rajasthan,Self-Employed,Retail,147122,694,8,1,2023
CUST000716,36,UP,Business Owner,Retail,34028,558,5,4,2022
CUST000717,58,Delhi,Salaried,Retail,216190,607,0,3,2013
CUST000718,42,UP,Government,Premium,176820,606,19,2,2005
CUST000719,35,Rajasthan,Salaried,Retail,241425,579,1,3,2016
CUST000720,23,Punjab,Salaried,Retail,32892,713,9,1,2010
CUST000721,32,Maharashtra,Salaried,Premium,51127,558,17,2,2012
CUST000722,60,Gujarat,Business Owner,Premium,76608,631,2,1,2021
CUST000723,59,Delhi,Government,Corporate,70528,540,12,1,2021
CUST000724,55,Punjab,Government,Retail,93204,616,9,3,2015
CUST000725,59,Gujarat,Self-Employed,Mass,202275,562,6,1,2008
CUST000726,55,Rajasthan,Salaried,SME,37834,742,16,0,2021
CUST000727,39,UP,Self-Employed,Corporate,197551,650,10,4,2006
CUST000728,51,UP,Government,SME,172465,659,13,2,2016
CUST000729,36,Maharashtra,Salaried,SME,172364,687,16,4,2010
CUST000730,48,West Bengal,Salaried,Premium,95414,670,3,1,2012
CUST000731,55,Rajasthan,Self-Employed,Retail,20638,626,8,2,2017
CUST000732,59,Punjab,Salaried,Retail,103812,714,3,3,2016
CUST000733,54,Karnataka,Salaried,SME,57592,651,1,1,2020
CUST000734,45,Telangana,Self-Employed,Mass,127016,829,16,4,2020
CUST000735,36,Karnataka,Freelancer,Retail,15442,665,6,0,2011
CUST000736,51,UP,Government,SME,168895,495,7,2,2013
CUST000737,63,Karnataka,Self-Employed,SME,102953,629,8,3,2008
